target_substrate,k,subset_hash,subset,mode,best_beta,bnn_spearman,null_spearman,bnn_mae,null_mae,bnn_ndcg,null_ndcg,bnn_ndcg_overall,null_ndcg_overall,bnn_per_pos_top1,null_per_pos_top1,bnn_top3,null_top3,bnn_top5,null_top5,delta_spearman,delta_mae,n_rows
Acetaldehyde,2,679e55,"Acetone,Formaldehyde",formaldehyde,0.0,0.8520856901906441,0.818221382742858,0.35390049839235077,0.4288104445609116,0.9647734190857378,0.9486645358743054,0.9700789198391472,0.9571513574030828,0.7,0.6,0.3333333333333333,0.3333333333333333,0.4,0.4,0.03386430744778601,0.07490994616856084,198
Acetaldehyde,2,679e55,"Acetone,Formaldehyde",nearest,1.0,0.8934580779670289,0.9467038174680409,0.2343262365375924,0.14184088197678618,0.9825888063490981,0.9825219736961202,0.9811403715834172,0.9888697788190719,0.8,0.8,0.6666666666666666,0.6666666666666666,0.4,0.4,-0.05324573950101197,-0.09248535456080623,200
Acetaldehyde,2,679e55,"Acetone,Formaldehyde",avg_all,0.0,0.9020552564623427,0.8993830994007725,0.2802373253790277,0.27867200904919537,0.9886504983240287,0.9855841350877619,0.9851511916734011,0.9854387714082028,0.9,0.9,0.6666666666666666,0.6666666666666666,0.6,0.6,0.0026721570615702017,-0.0015653163298323114,200
Acetaldehyde,2,679e55,"Acetone,Formaldehyde",distance_weighted,0.0,0.9027132320403118,0.9002441529335067,0.2789236278269865,0.27571915558467386,0.9884680630768082,0.9855719721528405,0.9852203927148995,0.986274971470711,0.9,0.9,0.6666666666666666,0.6666666666666666,0.6,0.6,0.002469079106805161,-0.003204472242312628,200
Acetaldehyde,2,7da5d0,"Acetone,Glycoaldehyde",nearest,1.0,0.8642319415975311,0.9467038174680409,0.2431510311199149,0.14184088197678618,0.9767829070998746,0.9825219736961202,0.9740568312422208,0.9888697788190719,0.7,0.8,0.6666666666666666,0.6666666666666666,0.4,0.4,-0.08247187587050975,-0.10131014914312872,200
Acetaldehyde,2,7da5d0,"Acetone,Glycoaldehyde",avg_all,0.0,0.9006309607701286,0.9453783363993187,0.256694881351623,0.30903701576583464,0.9753782957346795,0.9854966061573561,0.9859037904993931,0.9904059607235641,0.7,0.8,0.6666666666666666,0.6666666666666666,0.4,0.6,-0.04474737562919007,0.05234213441421165,200
Acetaldehyde,2,7da5d0,"Acetone,Glycoaldehyde",distance_weighted,0.0,0.9016424400540497,0.9453517912671684,0.24299946484713325,0.25918422368859595,0.9755805321398198,0.9855592557895466,0.9873265974237074,0.9902639246707191,0.7,0.8,0.6666666666666666,0.6666666666666666,0.4,0.6,-0.0437093512131187,0.0161847588414627,200
Acetaldehyde,2,58c2ea,"Acetone,Glyoxylic acid",nearest,1.0,0.8313948479095157,0.9467038174680409,0.3358297870723625,0.14184088197678618,0.9474520042324978,0.9825219736961202,0.9404006692985594,0.9888697788190719,0.5,0.8,0.0,0.6666666666666666,0.2,0.4,-0.11530896955852521,-0.19398890509557631,200
Acetaldehyde,2,58c2ea,"Acetone,Glyoxylic acid",avg_all,0.0,0.8814081093594405,0.9467038174680409,0.39840747143597377,0.5187887475458268,0.9576819892695345,0.9825219736961202,0.9627377643218153,0.9888697788190719,0.3,0.8,0.0,0.6666666666666666,0.0,0.4,-0.06529570810860041,0.12038127610985305,200
Acetaldehyde,2,58c2ea,"Acetone,Glyoxylic acid",distance_weighted,0.0,0.881487983798593,0.9467038174680409,0.38598260048184196,0.4382677409616593,0.9488541724278579,0.9825219736961202,0.964352098619118,0.9888697788190719,0.3,0.8,0.0,0.6666666666666666,0.0,0.4,-0.06521583366944794,0.05228514047981736,200
Acetaldehyde,2,d80294,"Acetone,Methylglyoxal",nearest,1.0,0.8094641739279552,0.9467038174680409,0.4310947925658312,0.14184088197678618,0.928114253966158,0.9825219736961202,0.9349153092914563,0.9888697788190719,0.2,0.8,0.0,0.6666666666666666,0.0,0.4,-0.13723964354008567,-0.28925391058904504,200
