target_substrate,k,subset_hash,subset,mode,best_beta,bnn_spearman,null_spearman,bnn_mae,null_mae,bnn_ndcg,null_ndcg,bnn_ndcg_overall,null_ndcg_overall,bnn_per_pos_top1,null_per_pos_top1,bnn_top3,null_top3,bnn_top5,null_top5,delta_spearman,delta_mae,n_rows
Acetaldehyde,2,0484e3,"4-Hydroxybutan-2-one,Acetone",nearest,0.0,0.9080331860222799,0.9467038174680409,0.20710992711207332,0.14184088197678618,0.9831884754729939,0.9825219736961202,0.989086653163224,0.9888697788190719,0.8,0.8,0.6666666666666666,0.6666666666666666,0.4,0.4,-0.038670631445760995,-0.06526904513528714,200
Acetaldehyde,2,0484e3,"4-Hydroxybutan-2-one,Acetone",avg_all,0.0,0.911062878857856,0.9467038174680409,0.5041448154204562,0.5187887475458268,0.9839913333552136,0.9825219736961202,0.98949313489221,0.9888697788190719,0.8,0.8,0.6666666666666666,0.6666666666666666,0.4,0.4,-0.035640938610184913,0.014643932125370629,200
Acetaldehyde,2,0484e3,"4-Hydroxybutan-2-one,Acetone",distance_weighted,1.5,0.9130755565572922,0.9467038174680409,0.4950377748872162,0.4439710173574571,0.9829975170012306,0.9825219736961202,0.9897339643283446,0.9888697788190719,0.8,0.8,0.6666666666666666,0.6666666666666666,0.4,0.4,-0.033628260910748664,-0.05106675752975909,200
Acetaldehyde,2,ea208c,"4-Hydroxybutan-2-one,Formaldehyde",formaldehyde,1.5,0.816206409756317,0.818221382742858,0.4268476411783352,0.4288104445609116,0.9483386186111016,0.9486645358743054,0.9616387074394839,0.9571513574030828,0.6,0.6,0.3333333333333333,0.3333333333333333,0.6,0.4,-0.002014972986541075,0.001962803382576428,198
Acetaldehyde,2,ea208c,"4-Hydroxybutan-2-one,Formaldehyde",nearest,0.0,0.7985055590434402,0.8004887884155361,0.4423869918348472,0.43858192760120035,0.948510711398918,0.9484716461026794,0.960290367355673,0.9562258142512794,0.6,0.6,0.3333333333333333,0.3333333333333333,0.6,0.4,-0.0019832293720958294,-0.0038050642336468488,200
Acetaldehyde,2,ea208c,"4-Hydroxybutan-2-one,Formaldehyde",avg_all,0.0,0.8009785033130424,0.7922350190568709,0.6595927512980628,0.6577929131074757,0.9491493863849211,0.9484716461026794,0.9645361270615247,0.955920976358278,0.6,0.6,0.6666666666666666,0.3333333333333333,0.6,0.4,0.008743484256171552,-0.0017998381905871552,200
Acetaldehyde,2,ea208c,"4-Hydroxybutan-2-one,Formaldehyde",distance_weighted,1.5,0.795683065248042,0.7922350190568709,0.5251809376754294,0.6145789931201453,0.9454327721037808,0.9484716461026794,0.9610950915748414,0.955920976358278,0.6,0.6,0.3333333333333333,0.3333333333333333,0.4,0.4,0.003448046191171117,0.08939805544471591,200
Acetaldehyde,2,4b0849,"4-Hydroxybutan-2-one,Glycoaldehyde",nearest,0.0,-0.28284962408751707,,1.0340895831577064,1.0331999211577063,0.7762985241367785,0.7567668357655486,0.7487120123243981,0.7461198999370853,0.2,0.1,0.0,0.0,0.2,0.0,,-0.0008896620000000688,200
Acetaldehyde,2,4b0849,"4-Hydroxybutan-2-one,Glycoaldehyde",avg_all,0.0,0.18617861846810302,0.6258325193456137,0.8183214944606487,0.814038699474681,0.9456054663733762,0.9489800640451513,0.9316350609137983,0.945031129316562,0.8,0.9,0.6666666666666666,0.6666666666666666,0.6,0.6,-0.43965390087751066,-0.0042827949859677306,200
Acetaldehyde,2,4b0849,"4-Hydroxybutan-2-one,Glycoaldehyde",distance_weighted,1.5,0.25664369052122055,0.6258325193456137,0.8208489045894309,0.8206217437056189,0.9402082613453061,0.9489800640451513,0.9340072825972502,0.945031129316562,0.8,0.9,0.6666666666666666,0.6666666666666666,0.6,0.6,-0.36918882882439313,-0.0002271608838120276,200
Acetaldehyde,2,77e0d9,"4-Hydroxybutan-2-one,Glyoxylic acid",nearest,0.0,-0.39245554383344666,,1.0360820766577061,1.0331999211577063,0.6443636349277264,0.7567668357655486,0.6979277773539468,0.7461198999370853,0.1,0.1,0.0,0.0,0.0,0.0,,-0.0028821554999998167,200
Acetaldehyde,2,77e0d9,"4-Hydroxybutan-2-one,Glyoxylic acid",avg_all,0.0,-0.48728311066410385,,1.0358921439077062,1.0331999211577063,0.6381715074456638,0.7567668357655486,0.6790422205155561,0.7461198999370853,0.1,0.1,0.0,0.0,0.0,0.0,,-0.0026922227499999174,200
Acetaldehyde,2,77e0d9,"4-Hydroxybutan-2-one,Glyoxylic acid",distance_weighted,1.5,-0.4569284512780652,,1.035893266052474,1.0331999211577063,0.6844061347675133,0.7567668357655486,0.7023300025771183,0.7461198999370853,0.1,0.1,0.0,0.0,0.0,0.0,,-0.002693344894767691,200
Acetaldehyde,2,cf831f,"4-Hydroxybutan-2-one,Methylglyoxal",nearest,0.0,-0.4246945293283095,,1.0355839376577063,1.0331999211577063,0.6448279820414118,0.7567668357655486,0.6814097826950609,0.7461198999370853,0.1,0.1,0.0,0.0,0.0,0.0,,-0.0023840164999999747,200
Acetaldehyde,2,cf831f,"4-Hydroxybutan-2-one,Methylglyoxal",avg_all,0.0,-0.46604758155397935,,1.0350034229077063,1.0331999211577063,0.6705531441789964,0.7567668357655486,0.6879228815970876,0.7461198999370853,0.1,0.1,0.0,0.0,0.0,0.0,,-0.0018035017499999917,200
Acetaldehyde,2,cf831f,"4-Hydroxybutan-2-one,Methylglyoxal",distance_weighted,1.5,-0.42650657082937354,,1.0350152235153787,1.0331999211577063,0.6567893477331077,0.7567668357655486,0.6975371435207813,0.7461198999370853,0.0,0.1,0.0,0.0,0.0,0.0,,-0.0018153023576723548,200
Acetaldehyde,2,2f2851,"4-Hydroxybutan-2-one,Phenylacetaldehyde",nearest,0.0,-0.13862011205906255,0.9766735501568035,1.0248590521577063,0.09503022202789356,0.6116617344247302,0.9742819119404075,0.762773883731073,0.9970509210023011,0.0,0.8,0.3333333333333333,1.0,0.2,0.8,-1.115293662215866,-0.9298288301298128,200
Acetaldehyde,2,2f2851,"4-Hydroxybutan-2-one,Phenylacetaldehyde",avg_all,0.0,0.9207609011086175,0.9766735501568035,0.5489866136914562,0.5545177446869496,0.9731330615469791,0.9742819119404075,0.9965388540461828,0.9970509210023011,0.8,0.8,1.0,1.0,0.8,0.8,-0.055912649048185936,0.005531130995493405,200
Acetaldehyde,2,2f2851,"4-Hydroxybutan-2-one,Phenylacetaldehyde",distance_weighted,1.5,0.9212180043346586,0.9766735501568035,0.56133686246099,0.5477717714575414,0.9731131946776435,0.9742819119404075,0.9964750187061236,0.9970509210023011,0.8,0.8,1.0,1.0,0.8,0.8,-0.05545554582214485,-0.013565091003448604,200
Acetaldehyde,2,66d863,"4-Hydroxybutan-2-one,Pyruvate",nearest,0.0,-0.10412384437756289,0.21127758033436894,0.9817070478271139,0.9850082643177381,0.7675239585109845,0.8311840645926104,0.8310545695721413,0.8350330441130485,0.4,0.4,0.6666666666666666,0.6666666666666666,0.4,0.4,-0.31540142471193183,0.0033012164906242036,200
Acetaldehyde,2,66d863,"4-Hydroxybutan-2-one,Pyruvate",avg_all,0.0,-0.07807765968957131,0.21127758033436894,0.9968740842677063,1.0037211950687057,0.7394358029104013,0.8311840645926104,0.8288837540738802,0.8350330441130485,0.3,0.4,0.6666666666666666,0.6666666666666666,0.4,0.4,-0.28935524002394025,0.006847110800999423,200
Acetaldehyde,2,66d863,"4-Hydroxybutan-2-one,Pyruvate",distance_weighted,1.5,0.027037893071132343,0.21127758033436894,0.9965069268569325,1.0020429501501207,0.7597964670076742,0.8311840645926104,0.8346531117776889,0.8350330441130485,0.3,0.4,0.6666666666666666,0.6666666666666666,0.4,0.4,-0.18423968726323658,0.0055360232931881415,200
Acetaldehyde,2,679e55,"Acetone,Formaldehyde",formaldehyde,1.5,0.8209809646869469,0.818221382742858,0.4207514526071011,0.4288104445609116,0.9454726905044175,0.9486645358743054,0.9615189549315948,0.9571513574030828,0.6,0.6,0.3333333333333333,0.3333333333333333,0.4,0.4,0.0027595819440888736,0.00805899195381049,198
Acetaldehyde,2,679e55,"Acetone,Formaldehyde",nearest,0.0,0.8160478838878014,0.9467038174680409,0.41984688369932543,0.14184088197678618,0.9491726168825123,0.9825219736961202,0.9610368416673403,0.9888697788190719,0.6,0.8,0.3333333333333333,0.6666666666666666,0.4,0.4,-0.13065593358023952,-0.27800600172253925,200
Acetaldehyde,2,679e55,"Acetone,Formaldehyde",avg_all,0.0,0.8968215036077768,0.8993830994007725,0.2809664706316792,0.27867200904919537,0.9864635807122882,0.9855841350877619,0.987470200124596,0.9854387714082028,0.9,0.9,0.6666666666666666,0.6666666666666666,0.6,0.6,-0.0025615957929957522,-0.002294461582483809,200
Acetaldehyde,2,679e55,"Acetone,Formaldehyde",distance_weighted,1.5,0.8752538233645429,0.9002441529335067,0.33814005223072263,0.27571915558467386,0.9656288030042213,0.9855719721528405,0.9825697644235054,0.986274971470711,0.7,0.9,0.6666666666666666,0.6666666666666666,0.6,0.6,-0.024990329568963743,-0.062420896646048774,200
Acetaldehyde,2,7da5d0,"Acetone,Glycoaldehyde",nearest,0.0,0.8928649509436195,0.9467038174680409,0.16958692912998125,0.14184088197678618,0.9831883170072547,0.9825219736961202,0.9876705132453929,0.9888697788190719,0.8,0.8,0.6666666666666666,0.6666666666666666,0.4,0.4,-0.05383886652442138,-0.027746047153195064,200
